label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0,0.3127239942550659,0.258053719997406,1.5807829640834825e-06,0.35205286741256714,0.31039825081825256,-0.12097357958555222,0.39473915100097656,0.3110984265804291,-0.20546875894069672,0.4353815019130707,0.2968131899833679,-0.26782676577568054,0.46254879236221313,0.28922247886657715,-0.32375368475914,0.3399260938167572,0.12261942028999329,-0.2101905196905136,0.506525993347168,0.13486874103546143,-0.28660133481025696,0.5942204594612122,0.18553562462329865,-0.3177821636199951,0.6589194536209106,0.23159947991371155,-0.33499786257743835,0.35955309867858887,0.05006188899278641,-0.17749884724617004,0.5443401336669922,0.0820794627070427,-0.25511667132377625,0.6320959329605103,0.1540689617395401,-0.272273987531662,0.6839317679405212,0.21632161736488342,-0.27847418189048767,0.3898812532424927,0.013008460402488708,-0.14961093664169312,0.5569778680801392,0.041099995374679565,-0.21360927820205688,0.6378926038742065,0.11053308844566345,-0.2239614725112915,0.6855199337005615,0.16851234436035156,-0.22478421032428741,0.428186297416687,4.807114601135254e-05,-0.1299554407596588,0.5476945638656616,0.025251880288124084,-0.18037532269954681,0.6149121522903442,0.0829564556479454,-0.19654853641986847,0.6594105958938599,0.12832540273666382,-0.20201615989208221
0,0.3232828378677368,0.22957080602645874,1.336294644715963e-06,0.3582114577293396,0.24650655686855316,-0.083415187895298,0.4094213545322418,0.23266461491584778,-0.15052823722362518,0.47600212693214417,0.22703221440315247,-0.20438487827777863,0.5323470234870911,0.2232920378446579,-0.2539583146572113,0.3400128185749054,0.10792996734380722,-0.1597282886505127,0.47541624307632446,0.1372978538274765,-0.2370121031999588,0.5559740662574768,0.18495574593544006,-0.27644574642181396,0.6209443211555481,0.22229334712028503,-0.29927709698677063,0.3448185324668884,0.05148851126432419,-0.14764317870140076,0.5145637392997742,0.08577609807252884,-0.2328522503376007,0.6045873165130615,0.15621085464954376,-0.2558445334434509,0.6669604778289795,0.2090574949979782,-0.2636924386024475,0.3658577799797058,0.020614728331565857,-0.14014983177185059,0.5322973728179932,0.03988362103700638,-0.21413157880306244,0.6175962090492249,0.10955175757408142,-0.22649578750133514,0.6716079711914062,0.16308818757534027,-0.22475528717041016,0.3961496949195862,0.010098770260810852,-0.13772934675216675,0.5250389575958252,0.029285617172718048,-0.19148407876491547,0.5972281098365784,0.0806618481874466,-0.20630185306072235,0.6490343809127808,0.11897478252649307,-0.210224911570549
0,0.3697320222854614,0.23799794912338257,1.5371279005194083e-06,0.3861355483531952,0.29648131132125854,-0.11322438716888428,0.4203217625617981,0.3171018362045288,-0.19640055298805237,0.44750696420669556,0.332690954208374,-0.25828197598457336,0.46168413758277893,0.352708637714386,-0.3143421411514282,0.4343392848968506,0.11691403388977051,-0.2065848857164383,0.6029138565063477,0.1747691035270691,-0.272666335105896,0.6666965484619141,0.24508130550384521,-0.29699602723121643,0.707597017288208,0.2985594868659973,-0.30962929129600525,0.4593697190284729,0.045000337064266205,-0.17500072717666626,0.6510044932365417,0.12059581279754639,-0.24196776747703552,0.7180714011192322,0.209562286734581,-0.2531205117702484,0.7538188099861145,0.2806840240955353,-0.2553485333919525,0.49060970544815063,0.010070458054542542,-0.14613725244998932,0.6714879870414734,0.08733753114938736,-0.1984972059726715,0.728607177734375,0.1718052327632904,-0.20279815793037415,0.7605881094932556,0.23564811050891876,-0.20079177618026733,0.5262222290039062,0.004641905426979065,-0.12526525557041168,0.6574045419692993,0.07598796486854553,-0.16275565326213837,0.7071391344070435,0.14959238469600677,-0.1711162030696869,0.7388189435005188,0.20030754804611206,-0.17259688675403595
0,0.3710087835788727,0.6123358011245728,1.3367738347369595e-06,0.5678548812866211,0.5296359658241272,0.008638676255941391,0.6735233068466187,0.4079127907752991,-0.004055261146277189,0.7548065185546875,0.30063745379447937,-0.03502082824707031,0.743823766708374,0.1864168345928192,-0.06414993852376938,0.45775914192199707,0.16602560877799988,0.057753004133701324,0.5445582866668701,0.09229680895805359,0.002449431223794818,0.6328915357589722,0.12603050470352173,-0.05033115670084953,0.6920912265777588,0.18399491906166077,-0.08438549190759659,0.4005104899406433,0.15615592896938324,0.016482029110193253,0.5179067850112915,0.06401140987873077,-0.06392329931259155,0.6249008774757385,0.1159651130437851,-0.1274649202823639,0.6797107458114624,0.20584425330162048,-0.15805910527706146,0.36343786120414734,0.17675665020942688,-0.031701844185590744,0.48886311054229736,0.08103214204311371,-0.1034211590886116,0.6070412397384644,0.1423071026802063,-0.14073388278484344,0.6708092093467712,0.22791366279125214,-0.14870479702949524,0.3405982255935669,0.22721733152866364,-0.08055737614631653,0.46897080540657043,0.1618805229663849,-0.1295531988143921,0.5775545835494995,0.17868047952651978,-0.15158699452877045,0.6502999067306519,0.21930652856826782,-0.1581253558397293
0,0.4041568636894226,0.8262827396392822,1.2040036381222308e-06,0.5782247185707092,0.6324090361595154,0.15092532336711884,0.6171183586120605,0.45438170433044434,0.18743325769901276,0.687080979347229,0.34387171268463135,0.17588932812213898,0.7413846850395203,0.25330016016960144,0.16819193959236145,0.29459577798843384,0.33919471502304077,0.12148754298686981,0.4280245304107666,0.10265989601612091,0.05726833641529083,0.5955251455307007,0.08685187995433807,0.01968040131032467,0.7132127285003662,0.14811058342456818,0.009954198263585567,0.2696991562843323,0.353924423456192,9.198994121106807e-06,0.43493980169296265,0.05190622806549072,-0.08906973898410797,0.6438484191894531,0.07294869422912598,-0.11903657764196396,0.7616029381752014,0.1668650060892105,-0.11251018941402435,0.29940298199653625,0.3759307563304901,-0.11836732923984528,0.4480207860469818,0.08308009803295135,-0.17969779670238495,0.6437937021255493,0.10240787267684937,-0.16248421370983124,0.7413058876991272,0.1807628720998764,-0.12925469875335693,0.37932145595550537,0.41111159324645996,-0.22792784869670868,0.5131180882453918,0.1932842880487442,-0.25617140531539917,0.6543974280357361,0.17931333184242249,-0.2315836101770401,0.741355299949646,0.2185545563697815,-0.20052552223205566
0,0.39390045404434204,0.8114061951637268,1.3045287232671399e-06,0.5640822649002075,0.6308569312095642,0.1055324524641037,0.6059133410453796,0.4541996121406555,0.12047446519136429,0.6821485757827759,0.345144659280777,0.09378842264413834,0.7277456521987915,0.25249144434928894,0.07029508054256439,0.2696683406829834,0.32848355174064636,0.08557665348052979,0.4291127324104309,0.08518324792385101,0.013366691768169403,0.6049371361732483,0.08805204927921295,-0.03621914982795715,0.721298098564148,0.1620454639196396,-0.05463608726859093,0.2514936923980713,0.3410053849220276,-0.015340622514486313,0.4336189329624176,0.04615810513496399,-0.10223844647407532,0.64727783203125,0.07784457504749298,-0.1448115110397339,0.7610852718353271,0.17398756742477417,-0.152510866522789,0.28771597146987915,0.3669321835041046,-0.11575514078140259,0.45121899247169495,0.07572045922279358,-0.17650797963142395,0.6545466780662537,0.10636010766029358,-0.17594286799430847,0.7517589330673218,0.19256114959716797,-0.15847378969192505,0.3749164044857025,0.4100455343723297,-0.21085228025913239,0.5182384252548218,0.1882471740245819,-0.24203802645206451,0.6671129465103149,0.1858249008655548,-0.22466742992401123,0.7518026232719421,0.23592586815357208,-0.2015184462070465
0,0.3212876617908478,0.8111914396286011,1.1768587455662782e-06,0.5092630386352539,0.6552304029464722,0.16647544503211975,0.5877734422683716,0.4938904643058777,0.2056787759065628,0.6796444058418274,0.3994780480861664,0.195002943277359,0.7475655674934387,0.3093077838420868,0.18610288202762604,0.3016594648361206,0.32027167081832886,0.11655132472515106,0.4677606225013733,0.09589801728725433,0.0603116974234581,0.6371235847473145,0.11207021772861481,0.03563014790415764,0.7377532720565796,0.1979190707206726,0.03740207478404045,0.277587354183197,0.3273182213306427,-0.009876490570604801,0.48286813497543335,0.05294939875602722,-0.09191921353340149,0.6845034956932068,0.11218079924583435,-0.10817156732082367,0.7742228507995605,0.2325342297554016,-0.08934404700994492,0.3039809465408325,0.356999933719635,-0.13050797581672668,0.49515020847320557,0.08559608459472656,-0.18220828473567963,0.6837366819381714,0.1394515037536621,-0.1495090276002884,0.7605607509613037,0.23590779304504395,-0.10436391830444336,0.3759893774986267,0.4079226553440094,-0.24049384891986847,0.5421113967895508,0.20437949895858765,-0.25765278935432434,0.6830578446388245,0.21348696947097778,-0.2201298326253891,0.7580054402351379,0.2696995735168457,-0.17791323363780975
0,0.44190841913223267,0.7571055889129639,1.8314017324883025e-06,0.5946123600006104,0.637952446937561,0.030882494524121284,0.6673495769500732,0.4729980528354645,0.011055872775614262,0.7372291684150696,0.34814000129699707,-0.033382151275873184,0.7379927635192871,0.22007279098033905,-0.07451292127370834,0.3861088454723358,0.32035601139068604,0.010958815924823284,0.4490091800689697,0.1179274469614029,-0.06634992361068726,0.6071757078170776,0.10128448903560638,-0.11170833557844162,0.7237483263015747,0.15196877717971802,-0.12796975672245026,0.3259778618812561,0.3270568549633026,-0.05532735586166382,0.40442371368408203,0.07408955693244934,-0.15688331425189972,0.6085507869720459,0.06839464604854584,-0.1986517310142517,0.7411639094352722,0.15140047669410706,-0.20158493518829346,0.29485997557640076,0.35192984342575073,-0.12538501620292664,0.37372639775276184,0.097301185131073,-0.21190793812274933,0.5752158761024475,0.09681311249732971,-0.21764309704303741,0.698772668838501,0.16349264979362488,-0.19644476473331451,0.2986755073070526,0.398949533700943,-0.19419342279434204,0.4100934863090515,0.1995694637298584,-0.25471773743629456,0.5634564757347107,0.18132619559764862,-0.25109899044036865,0.6708175539970398,0.22247129678726196,-0.22992900013923645
0,0.3861663341522217,0.8315072059631348,1.1930756045330781e-06,0.590773344039917,0.6235519647598267,0.086629718542099,0.6558678150177002,0.4465751647949219,0.09689734876155853,0.7430303692817688,0.324418842792511,0.06880469620227814,0.7635025978088379,0.23040109872817993,0.045636724680662155,0.27130454778671265,0.27056780457496643,0.128644198179245,0.45467373728752136,0.0761328935623169,0.06159210205078125,0.6204074621200562,0.08898070454597473,-0.0027945153415203094,0.7285469770431519,0.15029095113277435,-0.037382498383522034,0.23631277680397034,0.2780683636665344,0.03954671323299408,0.4778464436531067,0.04306696355342865,-0.03994724899530411,0.6643195748329163,0.08919994533061981,-0.09643499553203583,0.7614346146583557,0.18817514181137085,-0.1182999387383461,0.2515396773815155,0.305154949426651,-0.05399957299232483,0.4819055199623108,0.08049638569355011,-0.11033125966787338,0.6715191602706909,0.12194550037384033,-0.12046683579683304,0.7686772346496582,0.20886927843093872,-0.11314591020345688,0.31901419162750244,0.35923898220062256,-0.14504283666610718,0.5156075954437256,0.19168569147586823,-0.17038436233997345,0.6646364331245422,0.19649401307106018,-0.15925586223602295,0.7545713782310486,0.23940585553646088,-0.1440751552581787
0,0.39797332882881165,0.8408666849136353,1.2286492392377113e-06,0.5932160019874573,0.6214350461959839,0.09280695766210556,0.6558894515037537,0.4466572403907776,0.10192063450813293,0.7426616549491882,0.316379576921463,0.07050512731075287,0.7444350719451904,0.22649049758911133,0.043886736035346985,0.2584061920642853,0.276873379945755,0.14251980185508728,0.4394986629486084,0.07688289880752563,0.08025088906288147,0.6111212372779846,0.08690755069255829,0.016647018492221832,0.7226680517196655,0.1436137557029724,-0.019081829115748405,0.2240598201751709,0.2833990752696991,0.049011435359716415,0.46167707443237305,0.0422070175409317,-0.021945543587207794,0.6513165235519409,0.08232179284095764,-0.07385415583848953,0.7522180080413818,0.17325426638126373,-0.09555535763502121,0.23883649706840515,0.30630338191986084,-0.04916702210903168,0.4697990417480469,0.08139124512672424,-0.1004822701215744,0.6609599590301514,0.1179053783416748,-0.10478473454713821,0.7606185674667358,0.20206379890441895,-0.09542064368724823,0.31051385402679443,0.3531964421272278,-0.14526651799678802,0.5118391513824463,0.18615424633026123,-0.16821566224098206,0.664415717124939,0.19041812419891357,-0.1531124711036682,0.7587156891822815,0.23517514765262604,-0.13576819002628326
